"'data_estimativa'";"data_pagamento";"base_de_calculo";"perc_transmitido";"'finalidade_construcao'";"'logradouro'";"n_endereco";"n_unidade";"'complemento_endereco'";"'bairro'";"cep";"area_total_terreno";"area_constr_total";"area_constr_privativa";"ano_construcao";"'n_matricula_reg_imoveis'";"'n_zona_reg_imoveis'";"'situacao'"
"'2018-08-09'";"2018-08-09 00:00:00";"153784.92";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua professor antonio coelho'";"276""";"";"'apto 0301 bloco c'";"'Varzea'";"";"2303,2";"77,79";"77,79";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-01-10'";"2018-01-10 00:00:00";"160000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua professor chaves batista'";"271""";"";"'apto 0203 edf montpellier'";"'Varzea'";"";"390,0";"72,61";"72,61";"1982""";"''";"''";"'CONCLUIDO'"
"'2018-08-09'";"2018-08-09 00:00:00";"287164.14";"100.00";"'Apartamento > 4 Pavimentos'";"'rua joao sales menezes'";"419""";"";"'apto 0203 bloco a'";"'Varzea'";"";"1080,0";"99,92";"99,92";"2002""";"''";"''";"'CONCLUIDO'"
"'2018-08-16'";"2018-08-16 00:00:00";"140000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua almir azevedo'";"76""";"";"'apto 3 bloco a'";"'Varzea'";"";"1912,7";"74,95";"74,95";"1992""";"''";"''";"'CONCLUIDO'"
"'2018-09-03'";"2018-09-03 00:00:00";"150000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua almir azevedo'";"76""";"";"'apto 0102 bloco a'";"'Varzea'";"";"1912,7";"77,98";"77,98";"1992""";"''";"''";"'CONCLUIDO'"
"'2018-12-13'";"2018-12-13 00:00:00";"175000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua almir azevedo'";"76""";"";"'apto 0205 bloco a'";"'Varzea'";"";"1912,7";"75,47";"75,47";"1992""";"''";"''";"'CONCLUIDO'"
"'2018-10-31'";"2018-10-31 00:00:00";"148146.20";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua almir azevedo'";"76""";"";"'apto 0301 bloco a'";"'Varzea'";"";"1912,7";"76,24";"76,24";"1992""";"''";"''";"'CONCLUIDO'"
"'2018-04-05'";"2018-04-05 00:00:00";"265000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua jornalista saulo freire'";"362""";"";"'apto 0101 edf catalina'";"'Iputinga'";"";"0,0";"155,38";"155,38";"1982""";"''";"''";"'CONCLUIDO'"
"'2018-11-06'";"2018-11-06 00:00:00";"211103.07";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua manoel joaquim de almeida'";"275""";"";"'apto 0301 edf maria helena'";"'Iputinga'";"";"0,0";"103,49";"103,49";"1982""";"''";"''";"'CONCLUIDO'"
"'2018-08-28'";"2018-08-28 00:00:00";"380000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 102 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-10-02'";"2018-10-02 00:00:00";"12127.26";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 102 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-09-18'";"2018-09-18 00:00:00";"277800.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 103 bloco a'";"'Varzea'";"";"2106,0";"94,96";"94,96";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-10'";"2018-08-10 00:00:00";"400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 104 bloco a'";"'Varzea'";"";"2106,0";"115,99";"115,99";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-06-29'";"2018-06-29 00:00:00";"424000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 201 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-13'";"2018-08-13 00:00:00";"312883.84";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 203 bloco a'";"'Varzea'";"";"2106,0";"94,96";"94,96";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-08'";"2018-08-08 00:00:00";"325000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 205 bloco a'";"'Varzea'";"";"2106,0";"112,36";"112,36";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-06-13'";"2018-06-13 00:00:00";"360000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 302 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-09'";"2018-08-09 00:00:00";"287100.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 303 bloco a'";"'Varzea'";"";"2106,0";"94,96";"94,96";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-07-11'";"2018-07-11 00:00:00";"360000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 304 bloco a'";"'Varzea'";"";"2106,0";"115,99";"115,99";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-10'";"2018-08-10 00:00:00";"359688.87";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 305 bloco a'";"'Varzea'";"";"2106,0";"112,36";"112,36";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-17'";"2018-08-17 00:00:00";"400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 401 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-05-30'";"2018-05-30 00:00:00";"390000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 402 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-10-03'";"2018-10-03 00:00:00";"290000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 403 bloco a'";"'Varzea'";"";"2106,0";"94,96";"94,96";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-29'";"2018-08-29 00:00:00";"326286.93";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 405 bloco a'";"'Varzea'";"";"2106,0";"112,36";"112,36";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-07-19'";"2018-07-19 00:00:00";"403000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 501 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-28'";"2018-08-28 00:00:00";"421650.67";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 502 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-06-06'";"2018-06-06 00:00:00";"313238.79";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 404 bloco a'";"'Varzea'";"";"2106,0";"115,99";"115,99";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-12-06'";"2018-12-06 00:00:00";"357016.42";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 504 bloco a'";"'Varzea'";"";"2106,0";"115,99";"115,99";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-28'";"2018-08-28 00:00:00";"322000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 503 bloco a'";"'Varzea'";"";"2106,0";"94,96";"94,96";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-06-13'";"2018-06-13 00:00:00";"380000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 604 bloco a'";"'Varzea'";"";"2106,0";"115,99";"115,99";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-28'";"2018-08-28 00:00:00";"453382.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 602 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-05-31'";"2018-05-31 00:00:00";"297000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 603 bloco a'";"'Varzea'";"";"2106,0";"94,96";"94,96";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-06-13'";"2018-06-13 00:00:00";"360000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 605 bloco a'";"'Varzea'";"";"2106,0";"112,36";"112,36";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-10-01'";"2018-10-01 00:00:00";"419432.38";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 701 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-07-30'";"2018-07-30 00:00:00";"413957.47";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 702 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-10'";"2018-08-10 00:00:00";"284335.14";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 703 bloco a'";"'Varzea'";"";"2106,0";"94,96";"94,96";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-12-10'";"2018-12-10 00:00:00";"331576.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 705 bloco a'";"'Varzea'";"";"2106,0";"112,36";"112,36";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-06-13'";"2018-06-13 00:00:00";"360000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 505 bloco a'";"'Varzea'";"";"2106,0";"112,36";"112,36";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-07-11'";"2018-07-11 00:00:00";"390000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 301 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-05-30'";"2018-05-30 00:00:00";"380000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 601 bloco a'";"'Varzea'";"";"2106,0";"118,91";"118,91";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-28'";"2018-08-28 00:00:00";"297703.63";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"175""";"";"'apto 706 bloco a'";"'Varzea'";"";"2106,0";"89,35";"89,35";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-10-16'";"2018-10-16 00:00:00";"300000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"89""";"";"'apto 0301 edf rio araguaia'";"'Varzea'";"";"967,0";"109,96";"109,96";"1985""";"''";"''";"'CONCLUIDO'"
"'2018-04-24'";"2018-04-24 00:00:00";"275000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua almir azevedo'";"25""";"";"'apto 104 edf flor de lis'";"'Varzea'";"";"894,41";"108,85";"108,85";"2009""";"''";"''";"'CONCLUIDO'"
"'2018-01-05'";"2018-01-05 00:00:00";"194811.00";"100.00";"'Casa'";"'rua padre fernao cardim'";"202""";"";"'a'";"'Iputinga'";"";"182,6";"91,87";"91,87";"1986""";"''";"''";"'CONCLUIDO'"
"'2018-10-03'";"2018-10-03 00:00:00";"215694.11";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua rio formoso'";"62""";"";"'apto 103 edf praça dos salgueiros'";"'Iputinga'";"";"552,0";"83,21";"83,21";"2008""";"''";"''";"'CONCLUIDO'"
"'2018-11-01'";"2018-11-01 00:00:00";"216819.26";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua rio formoso'";"72""";"";"'apto 303 edf praça dos pinheiros'";"'Iputinga'";"";"552,0";"83,21";"83,21";"2007""";"''";"''";"'CONCLUIDO'"
"'2018-01-23'";"2018-01-23 00:00:00";"250000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua rio formoso'";"116""";"";"'apto 0202'";"'Iputinga'";"";"0,0";"104,22";"104,22";"1982""";"''";"''";"'CONCLUIDO'"
"'2018-04-23'";"2018-04-23 00:00:00";"269000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua bom pastor'";"235""";"";"'apto 0401 edf sinhá'";"'Iputinga'";"";"1248,7";"92,68";"92,68";"1983""";"''";"''";"'CONCLUIDO'"
"'2018-04-27'";"2018-04-27 00:00:00";"260000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua bom pastor'";"235""";"";"'apto 0301 edf sinhá'";"'Iputinga'";"";"1248,7";"92,68";"92,68";"1983""";"''";"''";"'CONCLUIDO'"
"'2018-09-10'";"2018-09-10 00:00:00";"257600.00";"100.00";"'Casa'";"'rua ambrosio machado'";"210""";"";"'casa 0006 prive cidade do cairo'";"'Iputinga'";"";"1452,0";"73,76";"73,76";"1997""";"''";"''";"'CONCLUIDO'"
"'2018-10-23'";"2018-10-23 00:00:00";"240000.00";"100.00";"'Casa'";"'rua ambrosio machado'";"260""";"";"''";"'Iputinga'";"";"660,0";"161,72";"161,72";"1982""";"''";"''";"'CONCLUIDO'"
"'2018-02-22'";"2018-02-22 00:00:00";"140000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua ademar pires travasso'";"256""";"";"'apto 1 bloco a-edf madri'";"'Iputinga'";"";"1232,0";"73,92";"73,92";"1983""";"''";"''";"'CONCLUIDO'"
"'2018-06-29'";"2018-06-29 00:00:00";"150000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua ademar pires travasso'";"256""";"";"'apto 0202 bloco b'";"'Iputinga'";"";"1232,0";"65,18";"65,18";"1983""";"''";"''";"'CONCLUIDO'"
"'2018-06-18'";"2018-06-18 00:00:00";"255000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua ademar pires travasso'";"368""";"";"'apto 303 edf praça das bromelias'";"'Iputinga'";"";"535,81";"96,92";"96,92";"2012""";"''";"''";"'CONCLUIDO'"
"'2018-07-09'";"2018-07-09 00:00:00";"190000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua padre antonio lagreca'";"60""";"";"'apto 3 edf sant diego'";"'Iputinga'";"";"705,0";"89,47";"89,47";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-03-27'";"2018-03-27 00:00:00";"338911.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua marechal manoel luis osorio'";"365""";"";"'apto 0206 edf tangara'";"'Varzea'";"";"1383,33";"107,24";"107,24";"1983""";"''";"''";"'CONCLUIDO'"
"'2018-05-14'";"2018-05-14 00:00:00";"250000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua marechal manoel luis osorio'";"315""";"";"'apto 0201 edf malembar'";"'Varzea'";"";"444,0";"129,97";"129,97";"1980""";"''";"''";"'CONCLUIDO'"
"'2018-05-14'";"2018-05-14 00:00:00";"235000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua gaspar perez'";"432""";"";"'apto 103 edf praça das gardênias'";"'Iputinga'";"";"909,6";"98,44";"98,44";"2010""";"''";"''";"'CONCLUIDO'"
"'2018-12-28'";"2018-12-28 00:00:00";"114486.67";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua osvaldo guimaraes'";"240""";"";"'apto a3-1 bloco 48'";"'Iputinga'";"";"2520,0";"47,57";"47,57";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-06-14'";"2018-06-14 00:00:00";"190000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua rio formoso'";"91""";"";"'apto 201 edf juliana lucena'";"'Iputinga'";"";"417,0";"83,33";"83,33";"2010""";"''";"''";"'CONCLUIDO'"
"'2018-05-09'";"2018-05-09 00:00:00";"220000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua rio formoso'";"91""";"";"'apto 203 edf juliana lucena'";"'Iputinga'";"";"417,0";"85,32";"85,32";"2010""";"''";"''";"'CONCLUIDO'"
"'2018-05-23'";"2018-05-23 00:00:00";"298000.00";"100.00";"'Casa'";"'rua feliciano lins'";"42""";"";"''";"'Iputinga'";"";"243,38";"91,01";"91,01";"1982""";"''";"''";"'CONCLUIDO'"
"'2018-10-23'";"2018-10-23 00:00:00";"233354.97";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua visconde de barbacena'";"82""";"";"'apto 0302 edf amaralina'";"'Varzea'";"";"435,5";"149,44";"149,44";"1979""";"''";"''";"'CONCLUIDO'"
"'2018-12-19'";"2018-12-19 00:00:00";"229880.59";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua agricolandia'";"120""";"";"'apto 0201 edf portucalle'";"'Varzea'";"";"880,03";"113,0";"113,0";"1981""";"''";"''";"'CONCLUIDO'"
"'2018-06-13'";"2018-06-13 00:00:00";"270000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua osvaldo guimaraes'";"30""";"";"'apto 701 edf jose borba'";"'Iputinga'";"";"840,0";"93,24";"93,24";"2011""";"''";"''";"'CONCLUIDO'"
"'2018-04-02'";"2018-04-02 00:00:00";"235000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua osvaldo guimaraes'";"30""";"";"'apto 802 edf jose borba'";"'Iputinga'";"";"840,0";"93,24";"93,24";"2011""";"''";"''";"'CONCLUIDO'"
"'2018-05-10'";"2018-05-10 00:00:00";"285000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua osvaldo guimaraes'";"30""";"";"'apto 601 edf jose borba'";"'Iputinga'";"";"840,0";"93,24";"93,24";"2011""";"''";"''";"'CONCLUIDO'"
"'2018-08-10'";"2018-08-10 00:00:00";"278000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua osvaldo guimaraes'";"30""";"";"'apto 902 edf jose borba'";"'Iputinga'";"";"840,0";"93,24";"93,24";"2011""";"''";"''";"'CONCLUIDO'"
"'2018-05-08'";"2018-05-08 00:00:00";"245000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua osvaldo guimaraes'";"30""";"";"'apto 902 edf jose borba'";"'Iputinga'";"";"840,0";"93,24";"93,24";"2011""";"''";"''";"'CONCLUIDO'"
"'2018-04-25'";"2018-04-25 00:00:00";"259229.17";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ademar pires travasso'";"435""";"";"'apto 204 bloco a'";"'Iputinga'";"";"2383,49";"118,48";"118,48";"2010""";"''";"''";"'CONCLUIDO'"
"'2018-10-05'";"2018-10-05 00:00:00";"304282.17";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ademar pires travasso'";"435""";"";"'apto 202 bloco b'";"'Iputinga'";"";"2383,49";"116,64";"116,64";"2010""";"''";"''";"'CONCLUIDO'"
"'2018-02-07'";"2018-02-07 00:00:00";"190000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua ademar pires travasso'";"297""";"";"'apto 0304 bloco b'";"'Iputinga'";"";"1452,0";"84,87";"84,87";"1995""";"''";"''";"'CONCLUIDO'"
"'2018-08-20'";"2018-08-20 00:00:00";"230000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua jacauna'";"130""";"";"'apto 204 edf res jacauna'";"'Iputinga'";"";"1358,18";"93,31";"93,31";"2005""";"''";"''";"'CONCLUIDO'"
"'2018-01-08'";"2018-01-08 00:00:00";"212000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua jacauna'";"130""";"";"'apto 301 edf res jacauna'";"'Iputinga'";"";"1358,18";"93,31";"93,31";"2005""";"''";"''";"'CONCLUIDO'"
"'2018-04-09'";"2018-04-09 00:00:00";"170000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua feliciano lins'";"67""";"";"'apto 0201 edf o porto'";"'Iputinga'";"";"487,5";"129,58";"129,58";"1990""";"''";"''";"'CONCLUIDO'"
"'2018-06-08'";"2018-06-08 00:00:00";"130000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua osvaldo guimaraes'";"349""";"";"'apto 4 bloco a1'";"'Iputinga'";"";"5211,5";"63,96";"63,96";"1984""";"''";"''";"'CONCLUIDO'"
"'2018-11-09'";"2018-11-09 00:00:00";"346670.02";"100.00";"'Apartamento > 4 Pavimentos'";"'rua osvaldo guimaraes'";"45""";"";"'apto 1003 edf rio andir'";"'Iputinga'";"";"1043,75";"116,21";"116,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2018-05-30'";"2018-05-30 00:00:00";"215000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua jose tavares da mota'";"34""";"";"'apto 201 edf praça das videiras'";"'Iputinga'";"";"486,0";"77,59";"77,59";"2016""";"''";"''";"'CONCLUIDO'"
"'2018-05-08'";"2018-05-08 00:00:00";"220000.00";"100.00";"'Casa'";"'rua jose tavares da mota'";"90""";"";"'casa 0013 prive cidade de estocolmo'";"'Iputinga'";"";"1612,5";"78,29";"78,29";"1997""";"''";"''";"'CONCLUIDO'"
"'2018-10-19'";"2018-10-19 00:00:00";"220000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua gaspar perez'";"571""";"";"'apto 3 bloco b'";"'Iputinga'";"";"1892,0";"84,5";"84,5";"2001""";"''";"''";"'CONCLUIDO'"
"'2018-11-01'";"2018-11-01 00:00:00";"220000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua gaspar perez'";"571""";"";"'apto 3 bloco b'";"'Iputinga'";"";"1892,0";"84,5";"84,5";"2001""";"''";"''";"'CONCLUIDO'"
"'2018-11-07'";"2018-11-07 00:00:00";"203000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua gaspar perez'";"571""";"";"'apto 0301 bloco b'";"'Iputinga'";"";"1892,0";"84,5";"84,5";"2001""";"''";"''";"'CONCLUIDO'"
"'2018-10-11'";"2018-10-11 00:00:00";"290692.81";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua agricolandia'";"397""";"";"'apto 0101 bloco a'";"'Varzea'";"";"962,62";"151,81";"151,81";"1983""";"''";"''";"'CONCLUIDO'"
"'2018-06-29'";"2018-06-29 00:00:00";"160000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua lago verde'";"210""";"";"'apto 0201 edf george botelho'";"'Iputinga'";"";"488,0";"72,56";"72,56";"2004""";"''";"''";"'CONCLUIDO'"
"'2018-05-08'";"2018-05-08 00:00:00";"320000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 802 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"108,21";"108,21";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-05-21'";"2018-05-21 00:00:00";"300000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 201 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"104,69";"104,69";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-05-30'";"2018-05-30 00:00:00";"295000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 202 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"108,21";"108,21";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-28'";"2018-08-28 00:00:00";"313381.04";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 302 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"108,21";"108,21";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-03-27'";"2018-03-27 00:00:00";"310000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 303 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"108,21";"108,21";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-09-10'";"2018-09-10 00:00:00";"316000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 203 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"108,21";"108,21";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-03-27'";"2018-03-27 00:00:00";"300000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 304 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"103,82";"103,82";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-05-08'";"2018-05-08 00:00:00";"304739.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 401 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"104,69";"104,69";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-01-18'";"2018-01-18 00:00:00";"316000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 402 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"108,21";"108,21";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-11-07'";"2018-11-07 00:00:00";"302852.32";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 404 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"103,82";"103,82";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-05-21'";"2018-05-21 00:00:00";"300000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 501 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"104,69";"104,69";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-12-13'";"2018-12-13 00:00:00";"315000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 502 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"108,21";"108,21";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-10-05'";"2018-10-05 00:00:00";"304598.08";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 504 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"103,82";"103,82";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-08-28'";"2018-08-28 00:00:00";"290000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 601 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"104,69";"104,69";"2018""";"''";"''";"'CONCLUIDO'"
"'2018-10-23'";"2018-10-23 00:00:00";"315948.05";"100.00";"'Apartamento > 4 Pavimentos'";"'rua expedicionario damasio gomes'";"200""";"";"'apto 602 eng leonardo cavalcanti'";"'Varzea'";"";"956,66";"108,21";"108,21";"2018""";"''";"''";"'CONCLUIDO'"
